District,Month,rainfall
Barabanki,9,146.99166666666667
Allahabad,9,152.86153846153846
Basti,9,211.76363636363638
Azamgarh,9,186.73636363636368
Aligarh,9,95.06666666666666
Badaun,9,76.6
Gorakhpur,9,205.42307692307696
Agra,9,74.96153846153847
Bahraich,9,160.95384615384617
Kheri,9,145.75833333333333
KushiNagar,9,109.2181818181818
Ambedkar Nagar,9,185.79999999999995
Bareilly,9,152.26923076923077
Jalaun,9,79.39999999999999
Jhansi,9,91.06923076923076
Jyotiba Phule Nagar,9,120.19999999999999
Kanpur,9,97.8076923076923
Amethi,9,127.45
Sant Ravidas Nagar,9,215.61818181818182
Shahjahanpur,9,113.26153846153845
Shravasti,9,150.96666666666667
SiddharthNagar,9,190.13636363636363
Sitapur,9,95.91538461538462
Sonbhadra,9,185.70769230769233
Sultanpur,9,141.7153846153846
Unnao,9,104.5090909090909
Varanasi,9,165.0153846153846
Lalitpur,9,90.76923076923077
Lucknow,9,139.0538461538461
Hathras,9,66.88181818181819
Maharajganj,9,119.73333333333333
Mainpuri,9,63.35833333333334
Mathura,9,72.24615384615383
Mau,9,105.28181818181817
Meerut,9,88.88461538461539
Mirzapur,9,218.16363636363633
Moradabad,9,147.3153846153846
Muzaffarnagar,9,92.91666666666667
Pilibhit,9,99.5909090909091
Pratapgarh,9,163.44166666666666
Raibareli,9,72.98461538461538
Rampur,9,85.80909090909091
Saharanpur,9,125.48181818181816
Kanpur,9,55.08333333333334
Hardoi,9,101.4
Farrukhabad,9,90.48461538461538
Jaunpur,9,133.5090909090909
East Sikkim,9,320.2875
Sikkim,9,417.3636363636364
Sikkim,9,375.76000000000005
Sikkim,9,466.72727272727275
Sikkim,9,313.6375
Paren,9,216.36666666666667
Zunheboto,9,175.7
Longleng,9,186.76666666666665
Wokha,9,207.01999999999998
Kiphire,9,114.575
Mokokchung,9,201.07142857142858
Dimapur,9,165.3
Kohima,9,217.33846153846156
Mon,9,243.82
Phek,9,170.83846153846156
Tuensang,9,156.88
Mahe,9,624.4
Yanam,9,232.5
Karaikal,9,127.04545454545455
Pondicherry,9,132.1307692307692
Dhalai,9,266.24545454545455
Tripura,9,253.0153846153846
Tripura,9,214.1769230769231
Tripura,9,272.80000000000007
Andaman Island,9,522.1090909090908
Andaman Island,9,585.6153846153846
Nicobar Island,9,331.59230769230766
Daman,9,326.66666666666674
Dadra & Nagar Haveli,9,394.8538461538462
Chandigarh,9,172.6307692307692
Diu,9,162.5666666666667
Sambalpur,10,71.9
Nuapada,10,55.019999999999996
Bargarh,10,49.70909090909092
Nowrangapur,10,97.25
Nawapara,10,51.17142857142857
Bhadrak,10,200.01818181818183
Nabarangapur,10,95.34444444444445
Sonepur,10,61.815384615384616
Angul,10,110.73846153846155
Deogarh,10,79.43846153846152
Jajpur,10,180.1769230769231
Keonjhar,10,118.98461538461538
Kendrapara,10,215.04615384615383
Cuttack,10,195.4846153846154
Jagatsinghpur,10,208.15384615384616
Balasore,10,193.35384615384615
Dhenkanal,10,127.82307692307691
Jharsuguda,10,64.09230769230768
Koraput,10,127.47692307692306
Nayagarh,10,184.89230769230764
Boudh,10,84.9076923076923
Gajapati,10,207.21538461538464
Kalahandi,10,86.71538461538461
Puri,10,198.34615384615384
Kandhamal,10,149.8846153846154
Malkangiri,10,116.42307692307692
Rayagada,10,129.0076923076923
Balangir,10,56.57692307692309
Ganjam,10,210.3846153846154
Mayurbhanj,10,148.7153846153846
Khurda,10,184.76923076923077
Sundargarh,10,65.9076923076923
Jalgaon,10,35.12307692307692
Jalna,10,60.54615384615384
Nandurbar,10,29.476923076923075
Buldhana,10,38.76923076923077
Ratnagiri,10,181.78461538461536
Wardha,10,36.11538461538461
Washim,10,50.0846153846154
Sangli,10,113.65384615384613
Bhandara,10,36.61818181818182
Hingoli,10,60.18181818181817
Palghar,10,69.7
Raigarh,10,130.2
Mumbai,10,82.19090909090909
Ahmednagar,10,82.52307692307691
Chandrapur,10,51.292307692307695
Kolhapur,10,128.87692307692308
Yavatmal,10,36.723076923076924
Nashik,10,68.22307692307693
Satara,10,105.70000000000002
Nanded,10,61.78461538461538
Amravati,10,36.76153846153847
Dhule,10,39.823076923076925
Latur,10,81.66153846153846
Osmanabad,10,91.8153846153846
Sholapur,10,100.26923076923077
Mumbai,10,92.63846153846156
Parbhani,10,66.25384615384614
Nagpur,10,34.646153846153844
Pune,10,101.51538461538462
Sindhudurg,10,224.24615384615385
Aurangabad,10,57.307692307692314
Gadchiroli,10,55.741666666666674
Beed,10,81.25384615384615
Gondia,10,32.369230769230775
Raigad,10,156.56
Thane,10,91.82307692307693
Akola,10,43.0076923076923
Delhi Tanda,10,11.069230769230769
South Delhi,10,8.05
East Delhi,10,11.911111111111111
North East Delhi,10,3.2454545454545456
New Delhi,10,11.181818181818182
South West Delhi,10,7.409090909090909
North West Delhi,10,4.463636363636363
Delhi,10,6.5200000000000005
North Delhi,10,13.245454545454548
Vidisha,10,12.215384615384615
Narsinghpur,10,27.16923076923077
Sheopur,10,11.307692307692308
Sagar,10,19.72307692307692
Neemuch,10,22.584615384615386
Khandwa,10,18.638461538461534
Chhatarpur,10,34.83846153846154
Guna,10,14.869230769230768
Gwalior,10,19.146153846153844
Chhindwara,10,40.50769230769231
Katni,10,23.61538461538462
Singrauli,10,39.49090909090909
Agar,10,19.160000000000004
Anuppur,10,52.7
Alirajpur,10,26.781818181818178
Burhanpur,10,30.181818181818183
Ashoknagar,10,25.581818181818186
Shivpuri,10,17.946153846153845
Damoh,10,19.338461538461537
Harda,10,27.315384615384616
Panna,10,37.74615384615384
Satna,10,44.73076923076923
Balaghat,10,31.33076923076923
Khargone,10,22.707692307692305
Dindori,10,44.30769230769231
Jhabua,10,31.03076923076923
Rewa,10,42.04615384615384
Shajapur,10,20.015384615384615
Umaria,10,29.784615384615385
Betul,10,43.892307692307696
Datia,10,13.599999999999998
Hoshangabad,10,31.04615384615385
Mandla,10,36.03846153846154
Raisen,10,18.415384615384617
Sehore,10,19.369230769230768
Sidhi,10,38.84615384615384
Indore,10,29.47692307692307
Seoni,10,31.161538461538466
Tikamgarh,10,32.73076923076923
Dewas,10,21.123076923076926
Jabalpur,10,23.346153846153843
Mandsaur,10,13.938461538461537
Shahdol,10,33.90769230769231
Ujjain,10,25.938461538461542
Bhind,10,21.692307692307693
Dhar,10,33.93846153846154
Bhopal,10,36.7
Morena,10,20.33076923076923
Ratlam,10,31.199999999999992
Rajgarh,10,20.984615384615385
Barwani,10,20.907692307692308
Jalandhar,10,3.169230769230769
Nawanshahar,10,10.307692307692308
Tarn Taran,10,5.1000000000000005
Sas Nagar,10,5.209090909090909
Mansa,10,0.7181818181818183
Barnala,10,6.681818181818182
Faridkot,10,5.461538461538462
Kapurthala,10,3.233333333333333
Patiala,10,4.815384615384615
Firozpur,10,2.1615384615384614
Ludhiana,10,5.83076923076923
Ropar,10,11.123076923076923
Moga,10,2.1153846153846154
Sangrur,10,1.9923076923076921
Amritsar,10,7.792307692307692
Gurdaspur,10,14.476923076923079
Muktasar,10,1.0538461538461539
Hoshiarpur,10,6.915384615384616
Bathinda,10,2.4692307692307693
Fatehgarh Sahib,10,4.4
Jaintia Hills,10,254.47500000000002
Garo Hills,10,75.66363636363636
Garo Hills,10,183.91428571428574
Ri Bhoi,10,174.16363636363639
Khasi Hills,10,168.83333333333334
Khasi Hills,10,292.76153846153846
Garo Hills,10,198.94615384615386
Kozhikode,10,317.9923076923077
Wayanad,10,201.2
Malappuram,10,269.78461538461534
Alappuzha,10,281.04615384615386
Kannur,10,258.8615384615385
Kasargod,10,239.2125
Ernakulam,10,335.1692307692308
Palakkad,10,231.1307692307692
Kottayam,10,335.9769230769231
Idukki,10,299.10769230769233
Pathanamthitta,10,354.6461538461538
Kasaragod,10,182.5
Kollam,10,329.88461538461536
Thiruvananthapuram,10,234.64615384615388
Thrissur,10,300.99999999999994
Hazaribagh,10,72.19230769230768
Singhbhum,10,69.97692307692307
Jamtara,10,86.97272727272728
Khunti,10,64.05
Latehar,10,82.23636363636363
Deogarh,10,60.760000000000005
Simdega,10,89.08
Garhwa,10,38.24545454545454
Dumka,10,107.51000000000002
Ramgarh,10,119.62727272727274
Kharsawa,10,87.41
Deoghar,10,75.87272727272726
Chatra,10,41.92727272727273
Bokaro,10,86.8
Lohardaga,10,71.2818181818182
Koderma,10,46.81818181818182
Gumla,10,87.30999999999999
Singhbhum,10,111.79999999999998
Palamu,10,47.223076923076924
Giridih,10,78.49090909090908
Ranchi,10,70.66153846153847
Godda,10,65.24545454545455
Sahibganj,10,108.47
Pargana,10,67.4
Dhanbad,10,80.19090909090909
Pakur,10,77.55
Bijapur,10,98.53750000000001
Chamarajanagar,10,125.5076923076923
Gadag,10,97.98461538461538
Mandya,10,135.78461538461542
Mysore,10,119.83846153846154
Gulbarga,10,121.28000000000002
Bijapur,10,101.18
Belgaum,10,121.625
Yadgiri,10,78.64
Ramanagara,10,142.04545454545453
Chikkaballapur,10,119.82727272727271
Haveri,10,124.45384615384616
Raichur,10,126.93076923076923
Bangalore Rural,10,140.2923076923077
Chikmagalur,10,147.26923076923077
Hassan,10,121.22307692307692
Dharwad,10,104.18461538461537
Kannada,10,179.5307692307692
Bagalkot,10,110.94615384615385
Gulbarga,10,89.2
Belgaum,10,100.53333333333335
Kannada,10,259.83076923076925
Kodagu,10,159.68461538461543
Shimoga,10,130.46923076923076
Tumkur,10,119.2923076923077
Bellary,10,113.98461538461537
Davanagere,10,121.72307692307693
Kolar,10,124.81538461538464
Udupi,10,280.2153846153846
Bidar,10,95.77692307692307
Koppal,10,108.88461538461539
Bangalore,10,141.65384615384616
Chitradurga,10,114.36923076923078
Lakshadweep Sea,10,160.63846153846154
Rajkot,10,18.023076923076925
Bharuch,10,19.369230769230768
Kutch,10,9.792307692307693
Botad,10,33.48
Morvi,10,40.480000000000004
Mahisagar,10,21.6
Dwarka,10,17.84
Chhota Udaipur,10,21.740000000000002
Gir Somnath,10,27.119999999999997
Aravalli,10,34.9
Tapi,10,31.036363636363635
Narmada,10,27.95384615384615
Surat,10,35.853846153846156
Amreli,10,32.01538461538461
Dang,10,71.73076923076923
Anand,10,14.292307692307693
Surendranagar,10,13.47692307692308
Sabarkantha,10,20.138461538461534
Ahmedabad,10,14.13846153846154
Dahod,10,14.784615384615385
Mehsana,10,18.96153846153846
Bhavnagar,10,21.92307692307692
Kheda,10,17.86923076923077
Porbandar,10,18.684615384615384
Gandhi Nagar,10,16.215384615384615
Navasari,10,26.76923076923077
Banaskantha,10,19.276923076923076
Jamnagar,10,16.47692307692308
Panchmahals,10,16.053846153846152
Valsad,10,39.94615384615384
Vadodara,10,14.815384615384614
Junagarh,10,31.25384615384615
Patan,10,16.53076923076923
Faridabad,10,3.391666666666667
Karnal,10,5.207692307692308
Sirsa,10,2.7538461538461543
Palwal,10,2.1
Mewat,10,2.036363636363636
Gurgaon,10,2.375
Mahendragarh,10,5.315384615384615
Yamunanagar,10,11.223076923076924
Hisar,10,2.507692307692307
Fatehabad,10,2.4846153846153842
Kurukshetra,10,1.9583333333333333
Sonipat,10,4.053846153846154
Kaithal,10,3.558333333333333
Rohtak,10,4.369230769230769
Bhiwani,10,3.253846153846154
Jhajjar,10,1.6416666666666666
Panipat,10,2.423076923076923
Rewari,10,8.472727272727273
Ambala,10,7.223076923076923
Jind,10,1.5833333333333333
Panchkula,10,4.953846153846153
Vaishali,10,42.083333333333336
Begusarai,10,65.53636363636363
Gaya,10,42.56923076923078
Madhepura,10,54.83636363636364
Sheikhpura,10,49.354545454545445
Lakhisarai,10,59.45454545454545
Nawada,10,39.34545454545455
Banka,10,69.62727272727273
Aurangabad,10,43.190909090909095
Arwal,10,35.6
Sheohar,10,34.61818181818182
Munger,10,76.26363636363637
Samastipur,10,47.3
Bhagalpur,10,88.27692307692305
Jahanabad,10,32.35454545454545
Bhojpur,10,38.90909090909091
Muzaffarpur,10,44.892307692307696
Kaimur (Bhabua),10,22.38181818181818
Gopalganj,10,41.89090909090909
Madhubani,10,35.67272727272727
Rohtas,10,30.23076923076923
Champaran,10,47.57272727272727
Saharsa,10,41.12727272727273
Supaul,10,41.06666666666666
Purnia,10,75.93846153846154
Kishanganj,10,52.1909090909091
Buxar,10,39.22727272727273
Nalanda,10,37.93636363636364
Saran,10,45.163636363636364
Katihar,10,86.82727272727273
Sitamarhi,10,33.03636363636364
Darbhanga,10,45.027272727272724
Khagaria,10,54.854545454545466
Patna,10,41.51538461538461
Siwan,10,53.98181818181818
Araria,10,55.40833333333333
Champaran,10,39.44166666666667
Jamui,10,75.14545454545454
Lahaul Spiti (separate values),10,8.341666666666667
Bilaspur,10,12.099999999999998
Hamirpur,10,13.361538461538462
Shimla,10,11.16923076923077
Mandi,10,13.069230769230769
Kangra,10,24.13076923076923
Solan,10,12.93846153846154
Kinnaur,10,5.692307692307693
Una,10,22.24615384615385
Kullu,10,14.73076923076923
Chamba,10,13.149999999999999
Sirmaur,10,13.038461538461538
Dhamtari,10,58.861538461538466
Kawardha,10,54.06666666666667
Mahasamund,10,39.58461538461539
Bijapur,10,102.72727272727273
Gariaband,10,64.82000000000001
Surajpur,10,46.08
Balod,10,66.66
Kondagaon,10,115.8
Sukma,10,121.24000000000001
Bemetara,10,52.379999999999995
Mungeli,10,20.2
Balodabazar,10,30.060000000000002
Kabirdham-Kawardha,10,70.875
Narayanpur,10,93.21818181818183
Jashpur,10,67.62307692307692
Raipur,10,41.07692307692308
Durg,10,41.96923076923077
Raigarh,10,41.33076923076923
Janjgir-Champa,10,46.684615384615384
Korea,10,44.900000000000006
Bastar,10,88.37692307692308
Kanker,10,70.58461538461539
Rajnandgaon,10,37.57692307692308
Surguja,10,48.599999999999994
Bilaspur,10,55.330769230769235
Korba,10,51.33846153846154
Dantewada,10,60.81666666666667
kameng,10,101.86153846153849
Lohit,10,110.83846153846153
Lower Dibang Valley,10,192.36249999999998
Anjaw,10,74.44285714285715
Kurung Kumey,10,122.43333333333332
Tawang,10,65.77499999999999
Changlang,10,83.93076923076923
Lower Subansiri,10,41.07142857142857
Siang,10,124.90909090909089
Papum Pare,10,165.39999999999998
Upper Subansiri,10,76.71538461538461
Dibang Valley,10,153.62857142857143
Tirap,10,116.13846153846154
Kameng,10,45.361538461538466
Upper Siang,10,259.1272727272727
Siang,10,171.80769230769232
Badgam,10,21.12727272727273
Srinagar,10,22.43846153846154
Reasi,10,35.972727272727276
Bandipur,10,23.125
Kishtwar,10,0.0
Rajouri,10,19.872727272727275
Samba,10,14.063636363636363
Poonch,10,16.928571428571427
Ganderbal,10,31.79090909090909
Kargil,10,0.25
Pulwama,10,15.857142857142858
Ramban,10,29.018181818181823
Kulgam,10,22.62727272727273
Baramulla,10,36.47272727272727
Kathua,10,27.153846153846153
Jammu,10,18.161538461538463
Udhampur,10,20.26153846153846
Doda,10,25.707692307692305
Pulwama,10,17.59230769230769
Kupwara,10,43.0076923076923
Leh,10,0.6384615384615385
Anantnag,10,30.623076923076926
Baramulla,10,35.46
Dibrugarh,10,114.42307692307692
Karbi Anglong,10,97.3153846153846
Nalbari,10,75.43076923076923
Chirang,10,111.39090909090906
Dhemaji,10,142.3777777777778
Kamrup,10,76.53636363636365
Baksa,10,71.51111111111112
Udalguri,10,77.50909090909092
Barpeta Road,10,96.26923076923077
Golaghat,10,87.1076923076923
Kokrajhar,10,145.85384615384618
Sibsagar,10,96.61538461538463
Bongaigaon,10,118.50769230769232
Goalpara,10,101.74615384615385
Nagaon,10,86.57692307692308
Karimganj,10,191.1076923076923
Dhubri,10,101.53846153846156
Kamrup,10,70.88461538461539
Cachar Hills,10,105.35454545454546
Cachar,10,190.53846153846155
Hailakandi,10,152.63846153846154
Lakhimpur,10,137.7
Sonitpur,10,79.78461538461539
Jorhat,10,89.69999999999999
Morigaon,10,106.55384615384615
Tinsukia,10,119.03846153846152
Darrang,10,56.162499999999994
Goa,10,204.23846153846154
Goa,10,184.81818181818178
Vizianagaram,10,166.53076923076924
Chittoor,10,143.72307692307692
Kurnool,10,93.20769230769231
East Godavari,10,159.2
Nizamabad,10,64.55999999999999
Warangal,10,66.4
Cuddapah,10,101.79999999999998
Medak,10,50.52
Godavari,10,133.1615384615385
Nellore,10,165.1846153846154
Krishna,10,139.04615384615383
Visakhapatnam,10,166.26153846153846
Adilabad,10,51.3
Anantapur,10,97.76153846153845
Khammam,10,78.16000000000001
Guntur,10,119.47692307692306
Prakasam,10,128.56923076923076
Srikakulam,10,202.43076923076927
Hyderabad,10,63.8
Karimnagar,10,57.64000000000001
Pithoragarh,10,22.400000000000002
Rudraprayag,10,13.863636363636363
Udham Singh Nagar,10,11.636363636363637
Uttarkashi,10,19.209090909090907
Bageshwar,10,16.799999999999997
Pauri Garhwal,10,7.128571428571429
Almora,10,12.483333333333334
Chamoli,10,12.927272727272726
Champawat,10,14.036363636363637
Dehradun,10,32.32307692307692
Pauri Garhwal,10,6.685714285714285
TehriGarhwal,10,13.858333333333334
Haridwar,10,7.808333333333333
Nainital,10,31.807692307692307
Bankura,10,94.45384615384614
Birbhum,10,92.26923076923077
Burdwan,10,98.26153846153845
Cooch Behar,10,113.19166666666666
Darjeeling,10,123.47692307692306
Hooghly,10,86.93846153846154
Howrah,10,98.03076923076922
Jalpaiguri,10,136.23076923076923
Malda,10,95.37692307692306
medinipur,10,141.10000000000002
Murshidabad,10,90.91538461538461
Nadia,10,87.74615384615383
Parganas,10,128.04615384615383
Dinajpur,10,78.37272727272726
Purulia,10,92.37692307692308
Parganas,10,143.76923076923077
Dinajpur,10,80.9923076923077
Calcutta,10,149.34545454545454
Medinipur,10,241.50000000000003
medinipur,10,108.08181818181816
Mahbubnagar,10,94.67692307692309
Rangareddy,10,91.08461538461539
Hyderabad,10,125.2090909090909
Nalgonda,10,106.62727272727274
J Bhupalpally,10,119.63333333333333
Jagtial,10,92.53333333333335
Mancherial,10,68.7
Narayanpet,10,160.4
Nirmal,10,75.76666666666667
Peddapalli,10,100.16666666666667
Sangareddy,10,140.39999999999998
Warangal,10,158.2
Warangal,10,146.53333333333333
Y Bhuvanagiri,10,173.0666666666667
Kothagudem,10,123.8
Jangaon,10,156.13333333333333
Gadwal,10,107.10000000000001
Asifabad,10,69.06666666666666
M Malkajgiri,10,151.13333333333335
Mahabubabad,10,175.36666666666665
Mulugu,10,137.2
Nagarkurnool,10,107.73333333333335
Sircilla,10,110.06666666666668
Siddipet,10,148.73333333333335
Suryapet,10,106.13333333333333
Vikarabad,10,123.33333333333333
Wanaparthy,10,118.83333333333333
Nizamabad,10,80.86363636363636
Khammam,10,103.84545454545454
Warangal,10,85.1625
Karimnagar,10,101.33636363636361
Medak,10,83.50909090909092
Adilabad,10,64.73636363636362
Pratapgarh,10,23.0
Bikaner,10,2.8307692307692305
Jaisalmer,10,3.1153846153846154
Banswara,10,16.33846153846154
Dausa,10,8.169230769230769
Baran,10,11.13076923076923
Bundi,10,5.984615384615385
Dungarpur,10,18.030769230769234
Jalore,10,8.876923076923077
Karauli,10,9.830769230769231
Sawai Madhopur,10,12.207692307692307
Tonk,10,3.93076923076923
Barmer,10,5.661538461538461
Jhalawar,10,11.753846153846153
Kota,10,12.284615384615382
Sirohi,10,15.876923076923077
Sri Ganganagar,10,1.616666666666667
Sikar,10,4.038461538461538
Udaipur,10,14.907692307692306
Pali,10,5.03076923076923
Bharatpur,10,8.376923076923077
Chittorgarh,10,9.292307692307691
Hanumangarh,10,2.553846153846154
Jhunjhunu,10,4.361538461538462
Churu,10,4.146153846153846
Nagaur,10,5.392307692307692
Jodhpur,10,3.3615384615384616
Ajmer,10,8.730769230769228
Alwar,10,5.207692307692308
Bhilwara,10,2.7384615384615385
Jaipur,10,6.253846153846155
Dholpur,10,17.792307692307695
Rajsamand,10,8.915384615384616
Champhai,10,72.60000000000001
Serchhip,10,171.5142857142857
Kolasib,10,164.73333333333335
Lawngtlai,10,191.4
Mamit,10,262.65
Saiha,10,231.8
Lunglei,10,134.32857142857142
Chhimtuipui,10,0
Aizawl,10,167.44999999999996
Imphal,10,123.53750000000001
Ukhrul,10,146.88000000000002
Tamenglong,10,219.4
Chandel,10,55.55714285714286
Bishnupur,10,95.96000000000001
Thoubal,10,71.5875
Imphal,10,110.07692307692308
Senapati,10,119.25714285714285
Churachandpur,10,71.15
Tirupur,10,149.36363636363635
Thoothukudi,10,120.45
Kallakurichi,10,119.6
Tenkasi,10,86.8
Chengalpattu,10,119.8
Ranipet,10,82.7
Tirupathur,10,121.7
Ariyalur,10,150.96999999999997
Coimbatore,10,172.7
Erode,10,148.97692307692307
Tiruvallur,10,180.66153846153844
Vellore,10,115.0
Virudhunagar,10,165.60000000000002
Cuddalore,10,198.93846153846155
Krishnagiri,10,150.3846153846154
Nilgiris,10,245.04615384615389
Salem,10,147.02307692307693
Theni,10,167.39230769230772
Tirunelvelli,10,198.44615384615386
Ramanathapuram,10,191.4846153846154
Tiruvannamalai,10,158.36923076923074
Namakkal,10,121.2923076923077
Dharmapuri,10,146.7153846153846
Dindigul,10,191.3923076923077
Perambalur,10,128.53846153846155
Villupuram,10,179.23333333333335
Kanyakumari,10,219.25384615384615
Chennai,10,224.85384615384618
Sivaganga,10,171.43846153846152
Pudukkottai,10,138.7
Kanchipuram,10,195.9846153846154
Madurai,10,178.73846153846156
Tiruvarur,10,195.53846153846155
Trichy,10,140.80769230769232
Thanjavur,10,156.93076923076924
Nagapattinam,10,236.12307692307695
Karur,10,112.29230769230769
Tuticorin,10,197.35
Gautam Buddha Nagar,10,5.090909090909091
Amethi,10,9.5
Shravasti,10,26.14285714285714
Hapur,10,0.0
Sambhal,10,0.0
Chitrakoot,10,60.0
Shamli,10,0.0
Mahoba,10,11.727272727272727
Chandauli,10,27.136363636363637
Kaushambi,10,19.80909090909091
Ramnagar,10,10.818181818181818
Sant Kabir Nagar,10,38.63636363636363
Kannauj,10,12.509090909090911
Auraiya,10,8.354545454545455
Baghpat,10,5.700000000000001
Balrampur,10,18.318181818181817
Deoria,10,40.32727272727273
Faizabad,10,20.933333333333334
Bijnore,10,12.015384615384615
Fatehpur,10,16.736363636363638
Firozabad,10,9.881818181818183
Ghaziabad,10,1.218181818181818
Bulandshahr,10,4.263636363636364
Ghazipur,10,32.641666666666666
Hamirpur,10,25.77692307692308
Etah,10,7.916666666666667
Ballia,10,29.109090909090913
Etawah,10,4.638461538461538
Gonda,10,22.745454545454546
Banda,10,21.053846153846152
Barabanki,10,12.783333333333331
Allahabad,10,42.661538461538456
Basti,10,33.63636363636363
Azamgarh,10,26.954545454545453
Aligarh,10,6.966666666666668
Badaun,10,10.883333333333333
Gorakhpur,10,36.23076923076924
Agra,10,14.369230769230768
Bahraich,10,21.200000000000003
Kheri,10,14.491666666666667
KushiNagar,10,22.39090909090909
Ambedkar Nagar,10,38.083333333333336
Bareilly,10,15.553846153846154
Jalaun,10,18.169230769230772
Jhansi,10,20.738461538461536
Jyotiba Phule Nagar,10,3.725
Kanpur,10,25.73846153846154
Amethi,10,23.46
Sant Ravidas Nagar,10,50.63636363636363
Shahjahanpur,10,15.99230769230769
Shravasti,10,23.899999999999995
SiddharthNagar,10,22.254545454545454
Sitapur,10,7.966666666666666
Sonbhadra,10,30.174999999999997
Sultanpur,10,25.36923076923077
Unnao,10,19.527272727272727
Varanasi,10,31.523076923076925
Lalitpur,10,14.681818181818182
Lucknow,10,20.28461538461539
Hathras,10,7.909090909090909
Maharajganj,10,36.10909090909091
Mainpuri,10,6.241666666666666
Mathura,10,5.407692307692307
Mau,10,24.59090909090909
Meerut,10,6.1461538461538465
Mirzapur,10,30.9
Moradabad,10,16.12307692307692
Muzaffarnagar,10,7.625
Pilibhit,10,7.254545454545454
Pratapgarh,10,37.53333333333333
Raibareli,10,12.85384615384615
Rampur,10,7.445454545454546
Saharanpur,10,13.663636363636364
Kanpur,10,11.816666666666668
Hardoi,10,11.253846153846155
Farrukhabad,10,10.791666666666666
Jaunpur,10,25.2
East Sikkim,10,82.4375
Sikkim,10,71.53636363636365
Sikkim,10,75.15
Sikkim,10,162.45454545454547
Sikkim,10,100.03750000000001
Paren,10,142.23333333333332
Zunheboto,10,150.70000000000002
Longleng,10,114.63333333333333
Wokha,10,113.53999999999999
Kiphire,10,91.06249999999999
Mokokchung,10,105.91428571428571
Dimapur,10,100.57272727272726
Kohima,10,110.73076923076923
Mon,10,62.325
Phek,10,126.65833333333335
Tuensang,10,118.35999999999999
Mahe,10,347.15
Yanam,10,484.9
Karaikal,10,259.73636363636365
Pondicherry,10,232.33076923076922
Dhalai,10,164.42727272727276
Tripura,10,186.6384615384615
Tripura,10,142.79230769230767
Tripura,10,181.9923076923077
Andaman Island,10,290.1272727272727
Andaman Island,10,354.2153846153847
Nicobar Island,10,223.7692307692308
Daman,10,30.5
Dadra & Nagar Haveli,10,53.638461538461534
Chandigarh,10,8.284615384615385
Diu,10,12.916666666666666
Sambalpur,11,7.161538461538462
Nuapada,11,6.3
Bargarh,11,3.7636363636363637
Nowrangapur,11,1.2875
Nawapara,11,0.9857142857142858
Bhadrak,11,26.281818181818185
Nabarangapur,11,16.266666666666666
Sonepur,11,7.138461538461538
Angul,11,9.646153846153846
Deogarh,11,5.838461538461539
Jajpur,11,19.930769230769233
Keonjhar,11,9.238461538461536
Kendrapara,11,42.56153846153846
Cuttack,11,26.353846153846156
Jagatsinghpur,11,41.784615384615385
Balasore,11,20.22307692307692
Dhenkanal,11,14.22307692307692
Jharsuguda,11,6.346153846153848
Koraput,11,23.846153846153847
Nayagarh,11,21.53076923076923
Boudh,11,6.538461538461538
Gajapati,11,32.00769230769231
Kalahandi,11,5.2153846153846155
Puri,11,45.97692307692307
Kandhamal,11,17.846153846153843
Malkangiri,11,22.72307692307692
Rayagada,11,19.22307692307692
Balangir,11,4.453846153846154
Ganjam,11,50.9076923076923
Mayurbhanj,11,11.346153846153843
Khurda,11,28.42307692307692
Sundargarh,11,5.669230769230767
Jalgaon,11,20.623076923076926
Jalna,11,12.892307692307693
Nandurbar,11,15.64
Buldhana,11,16.83846153846154
Ratnagiri,11,20.21538461538462
Wardha,11,11.592307692307692
Washim,11,12.330769230769231
Sangli,11,19.638461538461538
Bhandara,11,7.209090909090909
Hingoli,11,8.725
Palghar,11,11.36
Raigarh,11,21.62
Mumbai,11,14.899999999999999
Ahmednagar,11,26.907692307692304
Chandrapur,11,8.700000000000001
Kolhapur,11,19.47692307692308
Yavatmal,11,13.153846153846153
Nashik,11,31.27692307692308
Satara,11,28.992307692307687
Nanded,11,9.276923076923076
Amravati,11,9.238461538461538
Dhule,11,19.0
Latur,11,10.525
Osmanabad,11,14.899999999999999
Sholapur,11,15.623076923076924
Mumbai,11,15.307692307692308
Parbhani,11,13.26153846153846
Nagpur,11,11.223076923076924
Pune,11,30.584615384615386
Sindhudurg,11,31.292307692307688
Aurangabad,11,26.23846153846154
Gadchiroli,11,2.9272727272727277
Beed,11,15.983333333333334
Gondia,11,10.415384615384616
Raigad,11,34.31999999999999
Thane,11,18.566666666666666
Akola,11,15.984615384615385
Delhi Tanda,11,3.923076923076923
South Delhi,11,1.0363636363636364
East Delhi,11,0.8666666666666667
North East Delhi,11,2.481818181818182
New Delhi,11,2.9545454545454546
South West Delhi,11,2.090909090909091
North West Delhi,11,1.4
Delhi,11,3.1555555555555554
North Delhi,11,2.8363636363636364
Vidisha,11,13.46923076923077
Narsinghpur,11,4.430769230769231
Sheopur,11,5.184615384615384
Sagar,11,10.892307692307693
Neemuch,11,6.746153846153846
Khandwa,11,14.384615384615385
Chhatarpur,11,8.099999999999998
Guna,11,9.246153846153847
Gwalior,11,9.784615384615384
Chhindwara,11,14.238461538461538
Katni,11,3.946153846153846
Singrauli,11,2.809090909090909
Agar,11,0.4
Anuppur,11,6.118181818181818
